
==================================================================
ROLAND pipeline + SiST-GNN encoder
  dataset=bitcoin-otc  mode=live_update  decoder=mlp
  node_features=learned  loss=bce  seed=0
==================================================================
  snapshot filter (>= 10 edges): 279 -> 273
  T=273  N=5881  start_compute_mrr=0
  edge features: learned (raw dim 2)
Snapshot 0001 | MRR 0.0011
Snapshot 0002 | MRR 0.1684
Snapshot 0003 | MRR 0.5841
Snapshot 0004 | MRR 0.2506
Snapshot 0005 | MRR 0.1672
Snapshot 0006 | MRR 0.1009
Snapshot 0007 | MRR 0.0982
Snapshot 0008 | MRR 0.6667
Snapshot 0009 | MRR 0.2006
Snapshot 0010 | MRR 0.1753
Snapshot 0011 | MRR 0.1895
Snapshot 0012 | MRR 0.1426
Snapshot 0013 | MRR 0.1486
Snapshot 0014 | MRR 0.2296
Snapshot 0015 | MRR 0.3266
Snapshot 0016 | MRR 0.4242
Snapshot 0017 | MRR 0.2417
Snapshot 0018 | MRR 0.2407
Snapshot 0019 | MRR 0.2500
Snapshot 0020 | MRR 0.1132
Snapshot 0021 | MRR 0.3690
Snapshot 0022 | MRR 0.1999
Snapshot 0023 | MRR 0.2115
Snapshot 0024 | MRR 0.1319
Snapshot 0025 | MRR 0.1545
Snapshot 0026 | MRR 0.2001
Snapshot 0027 | MRR 0.1528
Snapshot 0028 | MRR 0.0988
Snapshot 0029 | MRR 0.0911
Snapshot 0030 | MRR 0.0526
Snapshot 0031 | MRR 0.0638
Snapshot 0032 | MRR 0.0866
Snapshot 0033 | MRR 0.0589
Snapshot 0034 | MRR 0.1131
Snapshot 0035 | MRR 0.0488
Snapshot 0036 | MRR 0.0573
Snapshot 0037 | MRR 0.3831
Snapshot 0038 | MRR 0.1191
Snapshot 0039 | MRR 0.1734
Snapshot 0040 | MRR 0.0817
Snapshot 0041 | MRR 0.1910
Snapshot 0042 | MRR 0.2293
Snapshot 0043 | MRR 0.1923
Snapshot 0044 | MRR 0.0589
Snapshot 0045 | MRR 0.2011
Snapshot 0046 | MRR 0.2426
Snapshot 0047 | MRR 0.1463
Snapshot 0048 | MRR 0.3562
Snapshot 0049 | MRR 0.1837
Snapshot 0050 | MRR 0.2001
Snapshot 0051 | MRR 0.3115
Snapshot 0052 | MRR 0.2485
Snapshot 0053 | MRR 0.3329
Snapshot 0054 | MRR 0.0715
Snapshot 0055 | MRR 0.2449
Snapshot 0056 | MRR 0.1223
Snapshot 0057 | MRR 0.3507
Snapshot 0058 | MRR 0.3924
Snapshot 0059 | MRR 0.1469
Snapshot 0060 | MRR 0.2785
Snapshot 0061 | MRR 0.5011
Snapshot 0062 | MRR 0.1614
Snapshot 0063 | MRR 0.0871
Snapshot 0064 | MRR 0.1239
Snapshot 0065 | MRR 0.1394
Snapshot 0066 | MRR 0.2351
Snapshot 0067 | MRR 0.2942
Snapshot 0068 | MRR 0.2426
Snapshot 0069 | MRR 0.1623
Snapshot 0070 | MRR 0.1876
Snapshot 0071 | MRR 0.1884
Snapshot 0072 | MRR 0.1516
Snapshot 0073 | MRR 0.2262
Snapshot 0074 | MRR 0.1351
Snapshot 0075 | MRR 0.2435
Snapshot 0076 | MRR 0.2399
Snapshot 0077 | MRR 0.2550
Snapshot 0078 | MRR 0.2127
Snapshot 0079 | MRR 0.3725
Snapshot 0080 | MRR 0.1382
Snapshot 0081 | MRR 0.1845
Snapshot 0082 | MRR 0.1428
Snapshot 0083 | MRR 0.1475
Snapshot 0084 | MRR 0.0800
Snapshot 0085 | MRR 0.2127
Snapshot 0086 | MRR 0.1891
Snapshot 0087 | MRR 0.1399
Snapshot 0088 | MRR 0.2109
Snapshot 0089 | MRR 0.0916
Snapshot 0090 | MRR 0.1694
Snapshot 0091 | MRR 0.1615
Snapshot 0092 | MRR 0.0583
Snapshot 0093 | MRR 0.2080
Snapshot 0094 | MRR 0.2262
Snapshot 0095 | MRR 0.1983
Snapshot 0096 | MRR 0.1707
Snapshot 0097 | MRR 0.0825
Snapshot 0098 | MRR 0.1127
Snapshot 0099 | MRR 0.1985
Snapshot 0100 | MRR 0.1532
Snapshot 0101 | MRR 0.2013
Snapshot 0102 | MRR 0.0529
Snapshot 0103 | MRR 0.1923
Snapshot 0104 | MRR 0.0683
Snapshot 0105 | MRR 0.2206
Snapshot 0106 | MRR 0.2664
Snapshot 0107 | MRR 0.1992
Snapshot 0108 | MRR 0.2239
Snapshot 0109 | MRR 0.1874
Snapshot 0110 | MRR 0.1905
Snapshot 0111 | MRR 0.3122
Snapshot 0112 | MRR 0.1433
Snapshot 0113 | MRR 0.1108
Snapshot 0114 | MRR 0.1042
Snapshot 0115 | MRR 0.1447
Snapshot 0116 | MRR 0.1803
Snapshot 0117 | MRR 0.0787
Snapshot 0118 | MRR 0.2845
Snapshot 0119 | MRR 0.1781
Snapshot 0120 | MRR 0.2160
Snapshot 0121 | MRR 0.1268
Snapshot 0122 | MRR 0.2167
Snapshot 0123 | MRR 0.1261
Snapshot 0124 | MRR 0.1783
Snapshot 0125 | MRR 0.1838
Snapshot 0126 | MRR 0.2429
Snapshot 0127 | MRR 0.1986
Snapshot 0128 | MRR 0.1693
Snapshot 0129 | MRR 0.1890
Snapshot 0130 | MRR 0.0840
Snapshot 0131 | MRR 0.1195
Snapshot 0132 | MRR 0.1246
Snapshot 0133 | MRR 0.1203
Snapshot 0134 | MRR 0.0979
Snapshot 0135 | MRR 0.1429
Snapshot 0136 | MRR 0.1146
Snapshot 0137 | MRR 0.1280
Snapshot 0138 | MRR 0.2229
Snapshot 0139 | MRR 0.2069
Snapshot 0140 | MRR 0.1533
Snapshot 0141 | MRR 0.1461
Snapshot 0142 | MRR 0.1370
Snapshot 0143 | MRR 0.1704
Snapshot 0144 | MRR 0.1840
Snapshot 0145 | MRR 0.1390
Snapshot 0146 | MRR 0.1382
Snapshot 0147 | MRR 0.1274
Snapshot 0148 | MRR 0.1583
Snapshot 0149 | MRR 0.2065
Snapshot 0150 | MRR 0.0958
Snapshot 0151 | MRR 0.1272
Snapshot 0152 | MRR 0.0954
Snapshot 0153 | MRR 0.1857
Snapshot 0154 | MRR 0.1436
Snapshot 0155 | MRR 0.0762
Snapshot 0156 | MRR 0.3244
Snapshot 0157 | MRR 0.2093
Snapshot 0158 | MRR 0.1334
Snapshot 0159 | MRR 0.1292
Snapshot 0160 | MRR 0.1636
Snapshot 0161 | MRR 0.1824
Snapshot 0162 | MRR 0.1443
Snapshot 0163 | MRR 0.1292
Snapshot 0164 | MRR 0.1952
Snapshot 0165 | MRR 0.1916
Snapshot 0166 | MRR 0.0981
Snapshot 0167 | MRR 0.1665
Snapshot 0168 | MRR 0.1782
Snapshot 0169 | MRR 0.1297
Snapshot 0170 | MRR 0.2081
Snapshot 0171 | MRR 0.1940
Snapshot 0172 | MRR 0.5167
