
==================================================================
ROLAND pipeline + SiST-GNN encoder
  dataset=bitcoin-otc  mode=live_update  decoder=mlp
  node_features=learned  loss=bce  seed=4
==================================================================
  snapshot filter (>= 10 edges): 279 -> 273
  T=273  N=5881  start_compute_mrr=0
  edge features: learned (raw dim 2)
Snapshot 0001 | MRR 0.0033
Snapshot 0002 | MRR 0.5078
Snapshot 0003 | MRR 0.3347
Snapshot 0004 | MRR 0.5038
Snapshot 0005 | MRR 0.4444
Snapshot 0006 | MRR 0.1267
Snapshot 0007 | MRR 0.2672
Snapshot 0008 | MRR 0.2917
Snapshot 0009 | MRR 0.2796
Snapshot 0010 | MRR 0.3133
Snapshot 0011 | MRR 0.3517
Snapshot 0012 | MRR 0.1305
Snapshot 0013 | MRR 0.2040
Snapshot 0014 | MRR 0.1920
Snapshot 0015 | MRR 0.0893
Snapshot 0016 | MRR 0.4133
Snapshot 0017 | MRR 0.2674
Snapshot 0018 | MRR 0.3030
Snapshot 0019 | MRR 0.1610
Snapshot 0020 | MRR 0.3709
Snapshot 0021 | MRR 0.3506
Snapshot 0022 | MRR 0.4260
Snapshot 0023 | MRR 0.2503
Snapshot 0024 | MRR 0.2255
Snapshot 0025 | MRR 0.1557
Snapshot 0026 | MRR 0.1945
Snapshot 0027 | MRR 0.1786
Snapshot 0028 | MRR 0.1362
Snapshot 0029 | MRR 0.0951
Snapshot 0030 | MRR 0.0897
Snapshot 0031 | MRR 0.0678
Snapshot 0032 | MRR 0.1111
Snapshot 0033 | MRR 0.0780
Snapshot 0034 | MRR 0.0789
Snapshot 0035 | MRR 0.0759
Snapshot 0036 | MRR 0.0750
Snapshot 0037 | MRR 0.2678
Snapshot 0038 | MRR 0.2808
Snapshot 0039 | MRR 0.1335
Snapshot 0040 | MRR 0.0840
Snapshot 0041 | MRR 0.1635
Snapshot 0042 | MRR 0.1923
Snapshot 0043 | MRR 0.1146
Snapshot 0044 | MRR 0.2588
Snapshot 0045 | MRR 0.1716
Snapshot 0046 | MRR 0.2739
Snapshot 0047 | MRR 0.0742
Snapshot 0048 | MRR 0.1525
Snapshot 0049 | MRR 0.2649
Snapshot 0050 | MRR 0.3681
Snapshot 0051 | MRR 0.2023
Snapshot 0052 | MRR 0.1196
Snapshot 0053 | MRR 0.1671
Snapshot 0054 | MRR 0.1045
Snapshot 0055 | MRR 0.1927
Snapshot 0056 | MRR 0.2356
Snapshot 0057 | MRR 0.2024
Snapshot 0058 | MRR 0.2110
Snapshot 0059 | MRR 0.2357
Snapshot 0060 | MRR 0.1995
Snapshot 0061 | MRR 0.1675
Snapshot 0062 | MRR 0.1621
Snapshot 0063 | MRR 0.1534
Snapshot 0064 | MRR 0.1849
Snapshot 0065 | MRR 0.1571
Snapshot 0066 | MRR 0.1139
Snapshot 0067 | MRR 0.2184
Snapshot 0068 | MRR 0.2448
Snapshot 0069 | MRR 0.3144
Snapshot 0070 | MRR 0.1053
Snapshot 0071 | MRR 0.1978
Snapshot 0072 | MRR 0.2742
Snapshot 0073 | MRR 0.2902
Snapshot 0074 | MRR 0.1750
Snapshot 0075 | MRR 0.1467
Snapshot 0076 | MRR 0.2250
Snapshot 0077 | MRR 0.1147
Snapshot 0078 | MRR 0.2635
Snapshot 0079 | MRR 0.1891
Snapshot 0080 | MRR 0.1829
Snapshot 0081 | MRR 0.1568
Snapshot 0082 | MRR 0.1246
Snapshot 0083 | MRR 0.2078
Snapshot 0084 | MRR 0.0847
Snapshot 0085 | MRR 0.1191
Snapshot 0086 | MRR 0.2699
Snapshot 0087 | MRR 0.1703
Snapshot 0088 | MRR 0.2036
Snapshot 0089 | MRR 0.1372
Snapshot 0090 | MRR 0.1629
Snapshot 0091 | MRR 0.1445
