
==================================================================
ROLAND pipeline + SiST-GNN encoder
  dataset=bitcoin-otc  mode=live_update_fixed_split  decoder=mlp
  node_features=learned  seed=0
==================================================================
  T=138  N=5881  start_compute_mrr=110
  edge features: learned (raw dim 2)
Snapshot 0110 | MRR 0.3172
Snapshot 0111 | MRR 0.3037
Snapshot 0112 | MRR 0.2443
Snapshot 0113 | MRR 0.2467
Snapshot 0114 | MRR 0.3357
Snapshot 0115 | MRR 0.3043
Snapshot 0116 | MRR 0.2017
Snapshot 0117 | MRR 0.3445
Snapshot 0118 | MRR 0.1269
Snapshot 0119 | MRR 0.3227
Snapshot 0120 | MRR 0.3460
Snapshot 0121 | MRR 0.2476
Snapshot 0122 | MRR 0.3573
Snapshot 0123 | MRR 0.2289
Snapshot 0124 | MRR 0.1494
Snapshot 0125 | MRR 0.2732
Snapshot 0126 | MRR 0.4195
Snapshot 0127 | MRR 0.3424
Snapshot 0128 | MRR 0.2533
Snapshot 0129 | MRR 0.3530
Snapshot 0130 | MRR 0.2565
Snapshot 0131 | MRR 0.3495
Snapshot 0132 | MRR 0.2353
Snapshot 0133 | MRR 0.3162
Snapshot 0134 | MRR 0.2795
Snapshot 0135 | MRR 0.3026
Snapshot 0136 | MRR 0.2906
Snapshot 0137 | MRR 0.2041

bitcoin-otc  MRR = 0.284024  (28 eval snapshots)
saved -> results/roland_port/live_update_fixed_split/mlp_node-learned_edge-learned/bitcoin-otc/seed0/exp_20260813-180347_lp.json
