
==================================================================
ROLAND pipeline + SiST-GNN encoder
  dataset=bitcoin-alpha  mode=live_update  decoder=dot
  node_features=learned  loss=bce  seed=3
==================================================================
  snapshot filter (>= 10 edges): 274 -> 254
  T=254  N=3783  start_compute_mrr=0
  edge features: learned (raw dim 2)
Snapshot 0001 | MRR 0.0021
Snapshot 0002 | MRR 0.0012
Snapshot 0003 | MRR 0.1681
Snapshot 0004 | MRR 0.3345
Snapshot 0005 | MRR 0.5111
Snapshot 0006 | MRR 0.5005
Snapshot 0007 | MRR 0.2014
Snapshot 0008 | MRR 0.1297
Snapshot 0009 | MRR 0.0229
Snapshot 0010 | MRR 0.0010
Snapshot 0011 | MRR 0.0841
Snapshot 0012 | MRR 0.2293
Snapshot 0013 | MRR 0.0799
Snapshot 0014 | MRR 0.1642
Snapshot 0015 | MRR 0.3106
Snapshot 0016 | MRR 0.1101
Snapshot 0017 | MRR 0.0057
Snapshot 0018 | MRR 0.1206
Snapshot 0019 | MRR 0.0694
Snapshot 0020 | MRR 0.0346
Snapshot 0021 | MRR 0.1152
Snapshot 0022 | MRR 0.0752
Snapshot 0023 | MRR 0.0314
Snapshot 0024 | MRR 0.0429
Snapshot 0025 | MRR 0.0889
Snapshot 0026 | MRR 0.1051
Snapshot 0027 | MRR 0.0626
Snapshot 0028 | MRR 0.0321
Snapshot 0029 | MRR 0.0328
Snapshot 0030 | MRR 0.0221
Snapshot 0031 | MRR 0.0702
Snapshot 0032 | MRR 0.0138
Snapshot 0033 | MRR 0.0551
Snapshot 0034 | MRR 0.0526
Snapshot 0035 | MRR 0.0925
Snapshot 0036 | MRR 0.0946
Snapshot 0037 | MRR 0.0922
Snapshot 0038 | MRR 0.0796
Snapshot 0039 | MRR 0.0618
Snapshot 0040 | MRR 0.0979
Snapshot 0041 | MRR 0.0673
Snapshot 0042 | MRR 0.0554
Snapshot 0043 | MRR 0.0178
Snapshot 0044 | MRR 0.0421
Snapshot 0045 | MRR 0.0796
Snapshot 0046 | MRR 0.0836
Snapshot 0047 | MRR 0.0218
Snapshot 0048 | MRR 0.1191
Snapshot 0049 | MRR 0.0184
Snapshot 0050 | MRR 0.1131
Snapshot 0051 | MRR 0.0175
Snapshot 0052 | MRR 0.1498
Snapshot 0053 | MRR 0.0993
Snapshot 0054 | MRR 0.0296
Snapshot 0055 | MRR 0.1097
Snapshot 0056 | MRR 0.0359
Snapshot 0057 | MRR 0.1082
Snapshot 0058 | MRR 0.1275
Snapshot 0059 | MRR 0.2896
Snapshot 0060 | MRR 0.0114
Snapshot 0061 | MRR 0.0255
Snapshot 0062 | MRR 0.0558
Snapshot 0063 | MRR 0.2380
Snapshot 0064 | MRR 0.0225
Snapshot 0065 | MRR 0.0986
Snapshot 0066 | MRR 0.1291
Snapshot 0067 | MRR 0.1173
Snapshot 0068 | MRR 0.0888
Snapshot 0069 | MRR 0.0565
Snapshot 0070 | MRR 0.1576
Snapshot 0071 | MRR 0.0997
Snapshot 0072 | MRR 0.1460
Snapshot 0073 | MRR 0.0360
Snapshot 0074 | MRR 0.0357
Snapshot 0075 | MRR 0.0506
Snapshot 0076 | MRR 0.0887
Snapshot 0077 | MRR 0.0809
Snapshot 0078 | MRR 0.1466
Snapshot 0079 | MRR 0.0317
Snapshot 0080 | MRR 0.0484
Snapshot 0081 | MRR 0.0108
Snapshot 0082 | MRR 0.0277
Snapshot 0083 | MRR 0.0469
Snapshot 0084 | MRR 0.0561
Snapshot 0085 | MRR 0.0595
Snapshot 0086 | MRR 0.1392
Snapshot 0087 | MRR 0.1060
Snapshot 0088 | MRR 0.0775
Snapshot 0089 | MRR 0.0687
