
==================================================================
ROLAND pipeline + SiST-GNN encoder
  dataset=bitcoin-alpha  mode=paper_fixed_split  decoder=mlp
  node_features=learned  loss=bce  seed=1
==================================================================
  snapshot filter (>= 10 edges): 274 -> 254
  T=254  N=3783  start_compute_mrr=229
  edge features: learned (raw dim 2)
Snapshot 0229 | MRR 0.4908
Snapshot 0230 | MRR 0.3603
Snapshot 0231 | MRR 0.2519
Snapshot 0232 | MRR 0.5092
Snapshot 0233 | MRR 0.3774
Snapshot 0234 | MRR 0.4670
Snapshot 0235 | MRR 0.4997
Snapshot 0236 | MRR 0.1441
Snapshot 0237 | MRR 0.1945
Snapshot 0238 | MRR 0.3609
Snapshot 0239 | MRR 0.2429
Snapshot 0240 | MRR 0.4447
Snapshot 0241 | MRR 0.3078
Snapshot 0242 | MRR 0.1868
Snapshot 0243 | MRR 0.3171
Snapshot 0244 | MRR 0.3511
Snapshot 0245 | MRR 0.1353
Snapshot 0246 | MRR 0.2991
Snapshot 0247 | MRR 0.2805
Snapshot 0248 | MRR 0.1918
Snapshot 0249 | MRR 0.4155
Snapshot 0250 | MRR 0.2503
Snapshot 0251 | MRR 0.2818
Snapshot 0252 | MRR 0.4452
Snapshot 0253 | MRR 0.2672

bitcoin-alpha  MRR = 0.322916  (25 eval snapshots)
saved -> results/roland_port/paper_fixed_split_und-yes_loss-bce/mlp_node-learned_edge-learned/bitcoin-alpha/seed1/exp_20260814-144502_lp.json
