
==================================================================
ROLAND pipeline + SiST-GNN encoder
  dataset=bitcoin-otc  mode=live_update_fixed_split  decoder=mlp
  node_features=learned  seed=1
==================================================================
  T=138  N=5881  start_compute_mrr=110
  edge features: learned (raw dim 2)
Snapshot 0110 | MRR 0.2415
Snapshot 0111 | MRR 0.1876
Snapshot 0112 | MRR 0.2395
Snapshot 0113 | MRR 0.3488
Snapshot 0114 | MRR 0.2922
Snapshot 0115 | MRR 0.3530
Snapshot 0116 | MRR 0.2899
Snapshot 0117 | MRR 0.3441
Snapshot 0118 | MRR 0.1558
Snapshot 0119 | MRR 0.3131
Snapshot 0120 | MRR 0.3432
Snapshot 0121 | MRR 0.2643
Snapshot 0122 | MRR 0.3431
Snapshot 0123 | MRR 0.2804
Snapshot 0124 | MRR 0.2039
Snapshot 0125 | MRR 0.2250
Snapshot 0126 | MRR 0.2536
Snapshot 0127 | MRR 0.2963
Snapshot 0128 | MRR 0.1782
Snapshot 0129 | MRR 0.5005
Snapshot 0130 | MRR 0.1503
Snapshot 0131 | MRR 0.3377
Snapshot 0132 | MRR 0.3185
Snapshot 0133 | MRR 0.2236
Snapshot 0134 | MRR 0.3116
Snapshot 0135 | MRR 0.2755
Snapshot 0136 | MRR 0.3408
Snapshot 0137 | MRR 0.1939

bitcoin-otc  MRR = 0.278787  (28 eval snapshots)
saved -> results/roland_port/live_update_fixed_split/mlp_node-learned_edge-learned/bitcoin-otc/seed1/exp_20260813-181001_lp.json
