
==================================================================
ROLAND pipeline + SiST-GNN encoder
  dataset=bitcoin-alpha  mode=paper_fixed_split  decoder=dot
  node_features=learned  loss=bce  seed=4
==================================================================
  snapshot filter (>= 10 edges): 274 -> 254
  T=254  N=3783  start_compute_mrr=229
  edge features: learned (raw dim 2)
Snapshot 0229 | MRR 0.1259
Snapshot 0230 | MRR 0.1160
Snapshot 0231 | MRR 0.2133
Snapshot 0232 | MRR 0.1600
Snapshot 0233 | MRR 0.0079
Snapshot 0234 | MRR 0.0045
Snapshot 0235 | MRR 0.1708
Snapshot 0236 | MRR 0.1126
Snapshot 0237 | MRR 0.3446
Snapshot 0238 | MRR 0.0776
Snapshot 0239 | MRR 0.0962
Snapshot 0240 | MRR 0.1894
Snapshot 0241 | MRR 0.0614
Snapshot 0242 | MRR 0.1357
Snapshot 0243 | MRR 0.0910
Snapshot 0244 | MRR 0.1743
Snapshot 0245 | MRR 0.2719
Snapshot 0246 | MRR 0.1314
Snapshot 0247 | MRR 0.1119
Snapshot 0248 | MRR 0.1401
Snapshot 0249 | MRR 0.0139
Snapshot 0250 | MRR 0.1074
Snapshot 0251 | MRR 0.0073
Snapshot 0252 | MRR 0.2608
Snapshot 0253 | MRR 0.0089

bitcoin-alpha  MRR = 0.125395  (25 eval snapshots)
saved -> results/roland_port/paper_fixed_split_und-yes_loss-bce/dot_node-learned_edge-learned/bitcoin-alpha/seed4/exp_20260814-142138_lp.json
